Receiver,FISHID,x_plane,y_plane,Total.Length,Sex,Year,Month,Month.NUM,Day.of.month,Time,Year.3,Date,Day.of.year,Time.Hr,Hour.of.year,Day,location,Rec_Group,water_feature_type
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,11,66,40549,Gold Creek,Bush Arm,delta
109370,1972,404815,5778642,621,m,2011,January,1,6,1,2011,06/01/2011,6,11,66,40549,Mouth of Wood Arm,Confluence,delta
109392,1594,398039,5777718,580,m,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Encampment Creek,Confluence,delta
109375,1622,400016,5786507,537,f,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Harvey Creek,Confluence,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Jumping Jack Creek,Wood Arm,delta
109370,1692,404815,5778642,595,f,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Mouth of Wood Arm,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Gold Creek,Bush Arm,delta
109369,1944,401855,5772877,620,f,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Red rock (middle),Confluence,Reservoir
109370,1972,404815,5778642,621,m,2011,January,1,6,1,2011,06/01/2011,6,12,72,40549,Mouth of Wood Arm,Confluence,delta
109375,1622,400016,5786507,537,f,2011,January,1,6,1,2011,06/01/2011,6,13,78,40549,Harvey Creek,Confluence,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,13,78,40549,Jumping Jack Creek,Wood Arm,delta
109381,1714,408271,5770832,572,m,2011,January,1,6,1,2011,06/01/2011,6,13,78,40549,Yellow Creek,Confluence,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,13,78,40549,Gold Creek,Bush Arm,delta
109370,1972,404815,5778642,621,m,2011,January,1,6,1,2011,06/01/2011,6,13,78,40549,Mouth of Wood Arm,Confluence,delta
109375,1622,400016,5786507,537,f,2011,January,1,6,1,2011,06/01/2011,6,14,84,40549,Harvey Creek,Confluence,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,14,84,40549,Jumping Jack Creek,Wood Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,14,84,40549,Gold Creek,Bush Arm,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,15,90,40549,Jumping Jack Creek,Wood Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,15,90,40549,Gold Creek,Bush Arm,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,16,96,40549,Jumping Jack Creek,Wood Arm,delta
109374,1706,405691,5772105,689,m?,2011,January,1,6,1,2011,06/01/2011,6,16,96,40549,NE Red rock harbour,Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,16,96,40549,Gold Creek,Bush Arm,delta
109369,1970,401855,5772877,555,f,2011,January,1,6,1,2011,06/01/2011,6,16,96,40549,Red rock (middle),Confluence,Reservoir
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,17,102,40549,Jumping Jack Creek,Wood Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,17,102,40549,Gold Creek,Bush Arm,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,18,108,40549,Jumping Jack Creek,Wood Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,18,108,40549,Gold Creek,Bush Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,19,114,40549,Gold Creek,Bush Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,20,120,40549,Gold Creek,Bush Arm,delta
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,21,126,40549,Jumping Jack Creek,Wood Arm,delta
109372,1970,403287,5772706,555,f,2011,January,1,6,1,2011,06/01/2011,6,21,126,40549,SE Red rock,Confluence,Reservoir
109373,1740,429210,5756967,660,m,2011,January,1,6,1,2011,06/01/2011,6,22,132,40549,Kinbasket Lake,Columbia Reach Narrows to Kinbasket,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,22,132,40549,Gold Creek,Bush Arm,delta
109386,1924,398223,5774034,547,m,2011,January,1,6,1,2011,06/01/2011,6,22,132,40549,South outer forebay,Confluence,Reservoir
109372,1970,403287,5772706,555,f,2011,January,1,6,1,2011,06/01/2011,6,22,132,40549,SE Red rock,Confluence,Reservoir
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,23,138,40549,Jumping Jack Creek,Wood Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,6,1,2011,06/01/2011,6,23,138,40549,Gold Creek,Bush Arm,delta
109386,1924,398223,5774034,547,m,2011,January,1,6,1,2011,06/01/2011,6,23,138,40549,South outer forebay,Confluence,Reservoir
109369,1944,401855,5772877,620,f,2011,January,1,6,1,2011,06/01/2011,6,23,138,40549,Red rock (middle),Confluence,Reservoir
109371,1652,415224,5776783,475,m,2011,January,1,6,1,2011,06/01/2011,6,24,144,40549,Jumping Jack Creek,Wood Arm,delta
109374,1680,405691,5772105,640,m,2011,January,1,6,1,2011,06/01/2011,6,24,144,40549,NE Red rock harbour,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,6,1,2011,06/01/2011,6,24,144,40549,Gold Creek,Bush Arm,delta
109370,1972,404815,5778642,621,m,2011,January,1,6,1,2011,06/01/2011,6,24,144,40549,Mouth of Wood Arm,Confluence,delta
109387,1652,415082,5777780,475,m,2011,January,1,7,1,2011,07/01/2011,7,1,7,40550,Opposite Jumping Jack Creek,Wood Arm,delta
109768,1672,397202,5774610,627,m,2011,January,1,7,1,2011,07/01/2011,7,1,7,40550,Centre outer forebay,Confluence,Reservoir
109393,1598,392356,5792694,626,f,2011,January,1,7,1,2011,07/01/2011,7,3,21,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109393,1598,392356,5792694,626,f,2011,January,1,7,1,2011,07/01/2011,7,4,28,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109387,1652,415082,5777780,475,m,2011,January,1,7,1,2011,07/01/2011,7,4,28,40550,Opposite Jumping Jack Creek,Wood Arm,delta
109393,1598,392356,5792694,626,f,2011,January,1,7,1,2011,07/01/2011,7,5,35,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109393,1598,392356,5792694,626,f,2011,January,1,7,1,2011,07/01/2011,7,7,49,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109387,1652,415082,5777780,475,m,2011,January,1,7,1,2011,07/01/2011,7,7,49,40550,Opposite Jumping Jack Creek,Wood Arm,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,7,49,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109387,1652,415082,5777780,475,m,2011,January,1,7,1,2011,07/01/2011,7,8,56,40550,Opposite Jumping Jack Creek,Wood Arm,delta
109381,1714,408271,5770832,572,m,2011,January,1,7,1,2011,07/01/2011,7,8,56,40550,Yellow Creek,Confluence,delta
109369,1944,401855,5772877,620,f,2011,January,1,7,1,2011,07/01/2011,7,8,56,40550,Red rock (middle),Confluence,Reservoir
109387,1652,415082,5777780,475,m,2011,January,1,7,1,2011,07/01/2011,7,12,84,40550,Opposite Jumping Jack Creek,Wood Arm,delta
109369,1944,401855,5772877,620,f,2011,January,1,7,1,2011,07/01/2011,7,12,84,40550,Red rock (middle),Confluence,Reservoir
109378,1698,400596,5781042,635,m,2011,January,1,7,1,2011,07/01/2011,7,13,91,40550,West Islands (replaced with 105468),Confluence,Reservoir
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,14,98,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109369,1944,401855,5772877,620,f,2011,January,1,7,1,2011,07/01/2011,7,14,98,40550,Red rock (middle),Confluence,Reservoir
109378,1698,400596,5781042,635,m,2011,January,1,7,1,2011,07/01/2011,7,15,105,40550,West Islands (replaced with 105468),Confluence,Reservoir
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,15,105,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109370,1692,404815,5778642,595,f,2011,January,1,7,1,2011,07/01/2011,7,16,112,40550,Mouth of Wood Arm,Confluence,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,16,112,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,17,119,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109370,1692,404815,5778642,595,f,2011,January,1,7,1,2011,07/01/2011,7,18,126,40550,Mouth of Wood Arm,Confluence,delta
109372,1720,403287,5772706,691,f,2011,January,1,7,1,2011,07/01/2011,7,18,126,40550,SE Red rock,Confluence,Reservoir
109370,1594,404815,5778642,580,m,2011,January,1,7,1,2011,07/01/2011,7,19,133,40550,Mouth of Wood Arm,Confluence,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,19,133,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109370,1594,404815,5778642,580,m,2011,January,1,7,1,2011,07/01/2011,7,20,140,40550,Mouth of Wood Arm,Confluence,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,20,140,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109370,1594,404815,5778642,580,m,2011,January,1,7,1,2011,07/01/2011,7,21,147,40550,Mouth of Wood Arm,Confluence,delta
109379,1690,396221,5775179,529,m?,2011,January,1,7,1,2011,07/01/2011,7,21,147,40550,North outer confluence,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,7,1,2011,07/01/2011,7,21,147,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,21,147,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,22,154,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109372,1948,403287,5772706,637,m,2011,January,1,7,1,2011,07/01/2011,7,22,154,40550,SE Red rock,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,7,1,2011,07/01/2011,7,23,161,40550,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,7,1,2011,07/01/2011,7,23,161,40550,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,7,1,2011,07/01/2011,7,24,168,40550,Gold Creek,Bush Arm,delta
109386,1924,398223,5774034,547,m,2011,January,1,7,1,2011,07/01/2011,7,24,168,40550,South outer forebay,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,1,8,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,1,8,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109374,1966,405691,5772105,804,m,2011,January,1,8,1,2011,08/01/2011,8,1,8,40551,NE Red rock harbour,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,2,16,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,2,16,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,3,24,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109374,1966,405691,5772105,804,m,2011,January,1,8,1,2011,08/01/2011,8,3,24,40551,NE Red rock harbour,Confluence,Reservoir
109768,1690,397202,5774610,529,m?,2011,January,1,8,1,2011,08/01/2011,8,4,32,40551,Centre outer forebay,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,4,32,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,4,32,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,5,40,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,5,40,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109372,1948,403287,5772706,637,m,2011,January,1,8,1,2011,08/01/2011,8,5,40,40551,SE Red rock,Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,6,48,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,6,48,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109386,1690,398223,5774034,529,m?,2011,January,1,8,1,2011,08/01/2011,8,7,56,40551,South outer forebay,Confluence,Reservoir
109378,1612,400596,5781042,606,f,2011,January,1,8,1,2011,08/01/2011,8,8,64,40551,West Islands (replaced with 105468),Confluence,Reservoir
109386,1690,398223,5774034,529,m?,2011,January,1,8,1,2011,08/01/2011,8,9,72,40551,South outer forebay,Confluence,Reservoir
109378,1622,400596,5781042,537,f,2011,January,1,8,1,2011,08/01/2011,8,11,88,40551,West Islands (replaced with 105468),Confluence,Reservoir
109378,1622,400596,5781042,537,f,2011,January,1,8,1,2011,08/01/2011,8,12,96,40551,West Islands (replaced with 105468),Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,8,1,2011,08/01/2011,8,13,104,40551,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107332,1928,421817,5761118,635,m,2011,January,1,8,1,2011,08/01/2011,8,14,112,40551,Columbia Reach narrows,Columbia Reach Narrows to Kinbasket,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,8,1,2011,08/01/2011,8,19,152,40551,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,8,1,2011,08/01/2011,8,20,160,40551,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,8,1,2011,08/01/2011,8,20,160,40551,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,8,1,2011,08/01/2011,8,21,168,40551,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,8,1,2011,08/01/2011,8,21,168,40551,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,8,1,2011,08/01/2011,8,22,176,40551,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,8,1,2011,08/01/2011,8,22,176,40551,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,8,1,2011,08/01/2011,8,23,184,40551,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,8,1,2011,08/01/2011,8,23,184,40551,Gold Creek,Bush Arm,delta
109378,1612,400596,5781042,606,f,2011,January,1,8,1,2011,08/01/2011,8,24,192,40551,West Islands (replaced with 105468),Confluence,Reservoir
109393,1694,392356,5792694,550,f,2011,January,1,8,1,2011,08/01/2011,8,24,192,40551,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109769,1740,433698,5754232,660,m,2011,January,1,8,1,2011,08/01/2011,8,24,192,40551,Mouth of Sullivan Creek,Columbia Reach Narrows to Kinbasket,delta
109383,1770,389999,5791470,562,f,2011,January,1,8,1,2011,08/01/2011,8,24,192,40551,Head of Foster Creek,Foster Creek to Hugh Allan,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,1,9,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,2,18,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109768,1692,397202,5774610,595,f,2011,January,1,9,1,2011,09/01/2011,9,3,27,40552,Centre outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,3,27,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109378,1622,400596,5781042,537,f,2011,January,1,9,1,2011,09/01/2011,9,4,36,40552,West Islands (replaced with 105468),Confluence,Reservoir
109369,1688,401855,5772877,645,f,2011,January,1,9,1,2011,09/01/2011,9,4,36,40552,Red rock (middle),Confluence,Reservoir
109768,1692,397202,5774610,595,f,2011,January,1,9,1,2011,09/01/2011,9,4,36,40552,Centre outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,4,36,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109393,1582,392356,5792694,470,m,2011,January,1,9,1,2011,09/01/2011,9,5,45,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109768,1692,397202,5774610,595,f,2011,January,1,9,1,2011,09/01/2011,9,5,45,40552,Centre outer forebay,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,5,45,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,6,54,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,7,63,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,8,72,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,9,81,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,9,81,40552,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,10,90,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,10,90,40552,Gold Creek,Bush Arm,delta
109379,1806,396221,5775179,595,f,2011,January,1,9,1,2011,09/01/2011,9,10,90,40552,North outer confluence,Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,11,99,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,11,99,40552,Gold Creek,Bush Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,12,108,40552,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,13,117,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,13,117,40552,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,14,126,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,14,126,40552,Gold Creek,Bush Arm,delta
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,15,135,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,15,135,40552,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,15,135,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109390,1672,403809,5773798,627,m,2011,January,1,9,1,2011,09/01/2011,9,16,144,40552,Welsh Bay,Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,16,144,40552,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,16,144,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,17,153,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,17,153,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,18,162,40552,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,18,162,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109378,1622,400596,5781042,537,f,2011,January,1,9,1,2011,09/01/2011,9,19,171,40552,West Islands (replaced with 105468),Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,9,1,2011,09/01/2011,9,19,171,40552,South outer forebay,Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,19,171,40552,Gold Creek,Bush Arm,delta
109378,1622,400596,5781042,537,f,2011,January,1,9,1,2011,09/01/2011,9,20,180,40552,West Islands (replaced with 105468),Confluence,Reservoir
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,20,180,40552,Gold Creek,Bush Arm,delta
109369,1956,401855,5772877,581,m,2011,January,1,9,1,2011,09/01/2011,9,20,180,40552,Red rock (middle),Confluence,Reservoir
109770,1740,436924,5756670,660,m,2011,January,1,9,1,2011,09/01/2011,9,21,189,40552,Head of Sullivan Creek,Columbia Reach Narrows to Kinbasket,Alluvial valley
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,21,189,40552,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,21,189,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109369,1956,401855,5772877,581,m,2011,January,1,9,1,2011,09/01/2011,9,21,189,40552,Red rock (middle),Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,9,1,2011,09/01/2011,9,22,198,40552,South outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,9,1,2011,09/01/2011,9,22,198,40552,Gold Creek,Bush Arm,delta
107325,1758,456148,5730006,826,m,2011,January,1,9,1,2011,09/01/2011,9,22,198,40552,Gold Creek,Bush Arm,delta
109393,1770,392356,5792694,562,f,2011,January,1,9,1,2011,09/01/2011,9,22,198,40552,Mouth of Foster Creek,Foster Creek to Hugh Allan,delta
109369,1604,401855,5772877,590,f,2011,January,1,9,1,2011,09/01/2011,9,23,207,40552,Red rock (middle),Confluence,Reservoir
109386,1656,398223,5774034,515,f,2011,January,1,9,1,2011,09/01/2011,9,23,207,40552,South outer forebay,Confluence,Reservoir
107325,1744,456148,5730006,696,m,2011,January,1,9,1,2011,09/01/2011,9,23,207,40552,Gold Creek,Bush Arm,delta
